Route stop,Business,Category,Generated site path,Customization fingerprint,Style rationale,Hero section pattern,21st.dev hero selection,21st.dev hero URL,21st.dev selection rationale,Motion system
106,Mama's Bakery,bakery,websites/bay-area-final-1000/mamas-bakery-los-gatos,106-mamas-bakery-bakery-animated-image-hero-1njnc0s,Custom direction 106-mamas-bakery-bakery-animated-image-hero-1njnc0s: Mama's Bakery uses Animated Hero Section for a bakery page in Los Gatos; palette #203a43 / #f7f3ea / #d0a85c / #172125; primary action Call for menu; content tuned to Fresh-order cues and morning pickup clarity for Los Gatos.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Mama's Bakery because it is a bakery lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
107,Bob's Garage,car_repair,websites/bay-area-final-1000/bobs-garage-los-gatos,107-bobs-garage-car-repair-trust-console-hero-x1f8b8,"Custom direction 107-bobs-garage-car-repair-trust-console-hero-x1f8b8: Bob's Garage uses Hero Section for a car repair page in Los Gatos; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to Bob's Garage because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
108,Orange Coast Title,lawyer,websites/bay-area-final-1000/orange-coast-title-los-gatos,108-orange-coast-title-lawyer-animated-image-hero-va1qt2,Custom direction 108-orange-coast-title-lawyer-animated-image-hero-va1qt2: Orange Coast Title uses Animated Hero Section for a lawyer page in Los Gatos; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call now; content tuned to A sharper local web presence for customers in Los Gatos.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Orange Coast Title because it is a lawyer lead and the page needs call now conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
109,Preferred Image of Los Gatos,car_repair,websites/bay-area-final-1000/preferred-image-of-los-gatos-los-gatos,109-preferred-image-of-los-gatos-car-repair-trust-console-hero-1ut0swe,"Custom direction 109-preferred-image-of-los-gatos-car-repair-trust-console-hero-1ut0swe: Preferred Image of Los Gatos uses Hero Section for a car repair page in Los Gatos; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to Preferred Image of Los Gatos because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
110,Heartbeat Café,restaurant,websites/bay-area-final-1000/heartbeat-cafe-san-jose,110-heartbeat-cafe-restaurant-animated-image-hero-1bf1i6o,Custom direction 110-heartbeat-cafe-restaurant-animated-image-hero-1bf1i6o: Heartbeat Café uses Animated Hero Section for a restaurant page in San Jose; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Heartbeat Café because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
111,Harbor Fish & Chips,fast_food,websites/bay-area-final-1000/harbor-fish-chips-san-jose,111-harbor-fish-chips-fast-food-animated-image-hero-1pxogx4,Custom direction 111-harbor-fish-chips-fast-food-animated-image-hero-1pxogx4: Harbor Fish & Chips uses Animated Hero Section for a fast food page in San Jose; palette #4a1f16 / #fff8ed / #d1532f / #1f130f; primary action Call for menu; content tuned to Quick dining decisions with phone-first local conversion.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Harbor Fish & Chips because it is a fast food lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
112,Diamond Shoe Repair,tailor,websites/bay-area-final-1000/diamond-shoe-repair-san-jose,112-diamond-shoe-repair-tailor-trust-console-hero-1um1hnb,Custom direction 112-diamond-shoe-repair-tailor-trust-console-hero-1um1hnb: Diamond Shoe Repair uses Hero Section for a tailor page in San Jose; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Call now; content tuned to A sharper local web presence for customers in San Jose.,trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to Diamond Shoe Repair because it is a tailor lead and the page needs call now conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
113,Vogue Salon & Lounge,hairdresser,websites/bay-area-final-1000/vogue-salon-lounge-san-jose,113-vogue-salon-lounge-hairdresser-studio-split-hero-1x7hqsj,Custom direction 113-vogue-salon-lounge-hairdresser-studio-split-hero-1x7hqsj: Vogue Salon & Lounge uses Hero Page for a hairdresser page in San Jose; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Vogue Salon & Lounge because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
114,A&P Auto Repair,car_repair,websites/bay-area-final-1000/ap-auto-repair-san-jose,114-ap-auto-repair-car-repair-trust-console-hero-168122r,"Custom direction 114-ap-auto-repair-car-repair-trust-console-hero-168122r: A&P Auto Repair uses Hero Section for a car repair page in San Jose; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to A&P Auto Repair because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
115,T-Safety Automotive,car_repair,websites/bay-area-final-1000/t-safety-automotive-san-jose,115-t-safety-automotive-car-repair-trust-console-hero-riqdm3,"Custom direction 115-t-safety-automotive-car-repair-trust-console-hero-riqdm3: T-Safety Automotive uses Hero Section for a car repair page in San Jose; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to T-Safety Automotive because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
116,Michael J's Collision Centers,car_repair,websites/bay-area-final-1000/michael-js-collision-centers-san-jose,116-michael-js-collision-centers-car-repair-trust-console-hero-1gl154n,"Custom direction 116-michael-js-collision-centers-car-repair-trust-console-hero-1gl154n: Michael J's Collision Centers uses Hero Section for a car repair page in San Jose; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to Michael J's Collision Centers because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
117,Thai Spice,restaurant,websites/bay-area-final-1000/thai-spice-san-jose,117-thai-spice-restaurant-animated-image-hero-1xzsuvm,Custom direction 117-thai-spice-restaurant-animated-image-hero-1xzsuvm: Thai Spice uses Animated Hero Section for a restaurant page in San Jose; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Thai Spice because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
118,Sweet Mango,restaurant,websites/bay-area-final-1000/sweet-mango-san-jose,118-sweet-mango-restaurant-animated-image-hero-tibb6s,Custom direction 118-sweet-mango-restaurant-animated-image-hero-tibb6s: Sweet Mango uses Animated Hero Section for a restaurant page in San Jose; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Sweet Mango because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
119,Los Dubon Inc.,restaurant,websites/bay-area-final-1000/los-dubon-inc-san-jose,119-los-dubon-inc-restaurant-animated-image-hero-3v0im0,Custom direction 119-los-dubon-inc-restaurant-animated-image-hero-3v0im0: Los Dubon Inc. uses Animated Hero Section for a restaurant page in San Jose; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Los Dubon Inc. because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
